max_depth	min_split	minbucket	cp	ganancia_promedio
4	100	0.15	0.9	0
4	100	0.2	-0.9	46562000
4	100	0.2	-0.8	46562000
4	100	0.2	-0.7	46562000
4	100	0.2	-0.6	46562000
4	100	0.2	-0.5	46562000
4	100	0.2	-0.4	46562000
4	100	0.2	-0.3	46562000
4	100	0.2	-0.2	46562000
4	100	0.2	-0.1	46562000
4	100	0.2	0	0
4	100	0.2	0.1	0
4	100	0.2	0.2	0
4	100	0.2	0.3	0
4	100	0.2	0.4	0
4	100	0.2	0.5	0
4	100	0.2	0.6	0
4	100	0.2	0.7	0
4	100	0.2	0.8	0
4	100	0.2	0.9	0
4	100	0.25	-0.9	46562000
4	100	0.25	-0.8	46562000
4	100	0.25	-0.7	46562000
4	100	0.25	-0.6	46562000
4	100	0.25	-0.5	46562000
4	100	0.25	-0.4	46562000
4	100	0.25	-0.3	46562000
4	100	0.25	-0.2	46562000
4	100	0.25	-0.1	46562000
4	100	0.25	0	0
4	100	0.25	0.1	0
4	100	0.25	0.2	0
4	100	0.25	0.3	0
4	100	0.25	0.4	0
4	100	0.25	0.5	0
4	100	0.25	0.6	0
4	100	0.25	0.7	0
4	100	0.25	0.8	0
4	100	0.25	0.9	0
4	100	0.3	-0.9	47228000
4	100	0.3	-0.8	47228000
4	100	0.3	-0.7	47228000
4	100	0.3	-0.6	47228000
4	100	0.3	-0.5	47228000
4	100	0.3	-0.4	47228000
4	100	0.3	-0.3	47228000
4	100	0.3	-0.2	47228000
4	100	0.3	-0.1	47228000
4	100	0.3	0	0
4	100	0.3	0.1	0
4	100	0.3	0.2	0
4	100	0.3	0.3	0
4	100	0.3	0.4	0
4	100	0.3	0.5	0
4	100	0.3	0.6	0
4	100	0.3	0.7	0
4	100	0.3	0.8	0
4	100	0.3	0.9	0
4	100	0.35	-0.9	47210000
4	100	0.35	-0.8	47210000
4	100	0.35	-0.7	47210000
4	100	0.35	-0.6	47210000
4	100	0.35	-0.5	47210000
4	100	0.35	-0.4	47210000
4	100	0.35	-0.3	47210000
4	100	0.35	-0.2	47210000
4	100	0.35	-0.1	47210000
4	100	0.35	0	0
4	100	0.35	0.1	0
4	100	0.35	0.2	0
4	100	0.35	0.3	0
4	100	0.35	0.4	0
4	100	0.35	0.5	0
4	100	0.35	0.6	0
4	100	0.35	0.7	0
4	100	0.35	0.8	0
4	100	0.35	0.9	0
4	100	0.4	-0.9	47210000
4	100	0.4	-0.8	47210000
4	100	0.4	-0.7	47210000
4	100	0.4	-0.6	47210000
4	100	0.4	-0.5	47210000
4	100	0.4	-0.4	47210000
4	100	0.4	-0.3	47210000
4	100	0.4	-0.2	47210000
4	100	0.4	-0.1	47210000
4	100	0.4	0	0
4	100	0.4	0.1	0
4	100	0.4	0.2	0
4	100	0.4	0.3	0
4	100	0.4	0.4	0
4	100	0.4	0.5	0
4	100	0.4	0.6	0
4	100	0.4	0.7	0
4	100	0.4	0.8	0
4	100	0.4	0.9	0
4	100	0.45	-0.9	47180000
4	100	0.45	-0.8	47180000
4	100	0.45	-0.7	47180000
4	100	0.45	-0.6	47180000
4	100	0.45	-0.5	47180000
4	100	0.45	-0.4	47180000
4	100	0.45	-0.3	47180000
4	100	0.45	-0.2	47180000
4	100	0.45	-0.1	47180000
4	100	0.45	0	0
4	100	0.45	0.1	0
4	100	0.45	0.2	0
4	100	0.45	0.3	0
4	100	0.45	0.4	0
4	100	0.45	0.5	0
4	100	0.45	0.6	0
4	100	0.45	0.7	0
4	100	0.45	0.8	0
4	100	0.45	0.9	0
4	100	0.5	-0.9	47180000
4	100	0.5	-0.8	47180000
4	100	0.5	-0.7	47180000
4	100	0.5	-0.6	47180000
4	100	0.5	-0.5	47180000
4	100	0.5	-0.4	47180000
4	100	0.5	-0.3	47180000
4	100	0.5	-0.2	47180000
4	100	0.5	-0.1	47180000
4	100	0.5	0	0
4	100	0.5	0.1	0
4	100	0.5	0.2	0
4	100	0.5	0.3	0
4	100	0.5	0.4	0
4	100	0.5	0.5	0
4	100	0.5	0.6	0
4	100	0.5	0.7	0
4	100	0.5	0.8	0
4	100	0.5	0.9	0
4	50	0.1	-0.9	46074000
4	50	0.1	-0.8	46074000
4	50	0.1	-0.7	46074000
4	50	0.1	-0.6	46074000
4	50	0.1	-0.5	46074000
4	50	0.1	-0.4	46074000
4	50	0.1	-0.3	46074000
4	50	0.1	-0.2	46074000
4	50	0.1	-0.1	46074000
4	50	0.1	0	29924000
4	50	0.1	0.1	0
4	50	0.1	0.2	0
4	50	0.1	0.3	0
4	50	0.1	0.4	0
4	50	0.1	0.5	0
4	50	0.1	0.6	0
4	50	0.1	0.7	0
4	50	0.1	0.8	0
4	50	0.1	0.9	0
4	50	0.15	-0.9	46438000
4	50	0.15	-0.8	46438000
4	50	0.15	-0.7	46438000
4	50	0.15	-0.6	46438000
4	50	0.15	-0.5	46438000
4	50	0.15	-0.4	46438000
4	50	0.15	-0.3	46438000
4	50	0.15	-0.2	46438000
4	50	0.15	-0.1	46438000
4	50	0.15	0	21586000
4	50	0.15	0.1	0
4	50	0.15	0.2	0
4	50	0.15	0.3	0
4	50	0.15	0.4	0
4	50	0.15	0.5	0
4	50	0.15	0.6	0
4	50	0.15	0.7	0
4	50	0.15	0.8	0
4	50	0.15	0.9	0
4	50	0.2	-0.9	46606000
4	50	0.2	-0.8	46606000
4	50	0.2	-0.7	46606000
4	50	0.2	-0.6	46606000
4	50	0.2	-0.5	46606000
4	50	0.2	-0.4	46606000
4	50	0.2	-0.3	46606000
4	50	0.2	-0.2	46606000
4	50	0.2	-0.1	46606000
4	50	0.2	0	21582000
4	50	0.2	0.1	0
4	50	0.2	0.2	0
4	50	0.2	0.3	0
4	50	0.2	0.4	0
4	50	0.2	0.5	0
4	50	0.2	0.6	0
4	50	0.2	0.7	0
4	50	0.2	0.8	0
4	50	0.2	0.9	0
4	50	0.25	-0.9	46420000
4	50	0.25	-0.8	46420000
4	50	0.25	-0.7	46420000
4	50	0.25	-0.6	46420000
4	50	0.25	-0.5	46420000
4	50	0.25	-0.4	46420000
4	50	0.25	-0.3	46420000
4	50	0.25	-0.2	46420000
4	50	0.25	-0.1	46420000
4	50	0.25	0	21582000
4	50	0.25	0.1	0
4	50	0.25	0.2	0
4	50	0.25	0.3	0
4	50	0.25	0.4	0
4	50	0.25	0.5	0
4	50	0.25	0.6	0
4	50	0.25	0.7	0
4	50	0.25	0.8	0
4	50	0.25	0.9	0
4	50	0.3	-0.9	46420000
4	50	0.3	-0.8	46420000
4	50	0.3	-0.7	46420000
4	50	0.3	-0.6	46420000
4	50	0.3	-0.5	46420000
4	50	0.3	-0.4	46420000
4	50	0.3	-0.3	46420000
4	50	0.3	-0.2	46420000
4	50	0.3	-0.1	46420000
4	50	0.3	0	21582000
4	50	0.3	0.1	0
4	50	0.3	0.2	0
4	50	0.3	0.3	0
4	50	0.3	0.4	0
4	50	0.3	0.5	0
4	50	0.3	0.6	0
4	50	0.3	0.7	0
4	50	0.3	0.8	0
4	50	0.3	0.9	0
4	50	0.35	-0.9	46334000
4	50	0.35	-0.8	46334000
4	50	0.35	-0.7	46334000
4	50	0.35	-0.6	46334000
4	50	0.35	-0.5	46334000
4	50	0.35	-0.4	46334000
4	50	0.35	-0.3	46334000
4	50	0.35	-0.2	46334000
4	50	0.35	-0.1	46334000
4	50	0.35	0	30004000
4	50	0.35	0.1	0
4	50	0.35	0.2	0
4	50	0.35	0.3	0
4	50	0.35	0.4	0
4	50	0.35	0.5	0
4	50	0.35	0.6	0
4	50	0.35	0.7	0
4	50	0.35	0.8	0
4	50	0.35	0.9	0
4	50	0.4	-0.9	46698000
4	50	0.4	-0.8	46698000
4	50	0.4	-0.7	46698000
4	50	0.4	-0.6	46698000
4	50	0.4	-0.5	46698000
4	50	0.4	-0.4	46698000
4	50	0.4	-0.3	46698000
4	50	0.4	-0.2	46698000
4	50	0.4	-0.1	46698000
4	50	0.4	0	30004000
4	50	0.4	0.1	0
4	50	0.4	0.2	0
4	50	0.4	0.3	0
4	50	0.4	0.4	0
4	50	0.4	0.5	0
4	50	0.4	0.6	0
4	50	0.4	0.7	0
4	50	0.4	0.8	0
4	50	0.4	0.9	0
4	50	0.45	-0.9	46698000
4	50	0.45	-0.8	46698000
4	50	0.45	-0.7	46698000
4	50	0.45	-0.6	46698000
4	50	0.45	-0.5	46698000
4	50	0.45	-0.4	46698000
4	50	0.45	-0.3	46698000
4	50	0.45	-0.2	46698000
4	50	0.45	-0.1	46698000
4	50	0.45	0	30004000
4	50	0.45	0.1	0
4	50	0.45	0.2	0
4	50	0.45	0.3	0
4	50	0.45	0.4	0
4	50	0.45	0.5	0
4	50	0.45	0.6	0
4	50	0.45	0.7	0
4	50	0.45	0.8	0
4	50	0.45	0.9	0
4	50	0.5	-0.9	46698000
4	50	0.5	-0.8	46698000
4	50	0.5	-0.7	46698000
4	50	0.5	-0.6	46698000
4	50	0.5	-0.5	46698000
4	50	0.5	-0.4	46698000
4	50	0.5	-0.3	46698000
4	50	0.5	-0.2	46698000
4	50	0.5	-0.1	46698000
4	50	0.5	0	30004000
4	50	0.5	0.1	0
4	50	0.5	0.2	0
4	50	0.5	0.3	0
4	50	0.5	0.4	0
4	50	0.5	0.5	0
4	50	0.5	0.6	0
4	50	0.5	0.7	0
4	50	0.5	0.8	0
4	50	0.5	0.9	0
4	20	0.1	-0.9	45970000
4	20	0.1	-0.8	45970000
4	20	0.1	-0.7	45970000
4	20	0.1	-0.6	45970000
4	20	0.1	-0.5	45970000
4	20	0.1	-0.4	45970000
4	20	0.1	-0.3	45970000
4	20	0.1	-0.2	45970000
4	20	0.1	-0.1	45970000
4	20	0.1	0	38592000
4	20	0.1	0.1	0
4	20	0.1	0.2	0
4	20	0.1	0.3	0
4	20	0.1	0.4	0
4	20	0.1	0.5	0
4	20	0.1	0.6	0
4	20	0.1	0.7	0
4	20	0.1	0.8	0
4	20	0.1	0.9	0
4	20	0.15	-0.9	45970000
4	20	0.15	-0.8	45970000
4	20	0.15	-0.7	45970000
4	20	0.15	-0.6	45970000
4	20	0.15	-0.5	45970000
4	20	0.15	-0.4	45970000
4	20	0.15	-0.3	45970000
4	20	0.15	-0.2	45970000
4	20	0.15	-0.1	45970000
4	20	0.15	0	38592000
4	20	0.15	0.1	0
4	20	0.15	0.2	0
4	20	0.15	0.3	0
4	20	0.15	0.4	0
4	20	0.15	0.5	0
4	20	0.15	0.6	0
4	20	0.15	0.7	0
4	20	0.15	0.8	0
4	20	0.15	0.9	0
4	20	0.2	-0.9	45970000
4	20	0.2	-0.8	45970000
4	20	0.2	-0.7	45970000
4	20	0.2	-0.6	45970000
4	20	0.2	-0.5	45970000
4	20	0.2	-0.4	45970000
4	20	0.2	-0.3	45970000
4	20	0.2	-0.2	45970000
4	20	0.2	-0.1	45970000
4	20	0.2	0	38552000
4	20	0.2	0.1	0
4	20	0.2	0.2	0
4	20	0.2	0.3	0
4	20	0.2	0.4	0
4	20	0.2	0.5	0
4	20	0.2	0.6	0
4	20	0.2	0.7	0
4	20	0.2	0.8	0
4	20	0.2	0.9	0
4	20	0.25	-0.9	46074000
4	20	0.25	-0.8	46074000
4	20	0.25	-0.7	46074000
4	20	0.25	-0.6	46074000
4	20	0.25	-0.5	46074000
4	20	0.25	-0.4	46074000
4	20	0.25	-0.3	46074000
4	20	0.25	-0.2	46074000
4	20	0.25	-0.1	46074000
4	20	0.25	0	38642000
4	20	0.25	0.1	0
4	20	0.25	0.2	0
4	20	0.25	0.3	0
4	20	0.25	0.4	0
4	20	0.25	0.5	0
4	20	0.25	0.6	0
4	20	0.25	0.7	0
4	20	0.25	0.8	0
4	20	0.25	0.9	0
4	20	0.3	-0.9	46434000
4	20	0.3	-0.8	46434000
4	20	0.3	-0.7	46434000
4	20	0.3	-0.6	46434000
4	20	0.3	-0.5	46434000
4	20	0.3	-0.4	46434000
4	20	0.3	-0.3	46434000
4	20	0.3	-0.2	46434000
4	20	0.3	-0.1	46434000
4	20	0.3	0	30228000
4	20	0.3	0.1	0
4	20	0.3	0.2	0
4	20	0.3	0.3	0
4	20	0.3	0.4	0
4	20	0.3	0.5	0
4	20	0.3	0.6	0
4	20	0.3	0.7	0
4	20	0.3	0.8	0
4	20	0.3	0.9	0
4	20	0.35	-0.9	46438000
4	20	0.35	-0.8	46438000
4	20	0.35	-0.7	46438000
4	20	0.35	-0.6	46438000
4	20	0.35	-0.5	46438000
4	20	0.35	-0.4	46438000
4	20	0.35	-0.3	46438000
4	20	0.35	-0.2	46438000
4	20	0.35	-0.1	46438000
4	20	0.35	0	30304000
4	20	0.35	0.1	0
4	20	0.35	0.2	0
4	20	0.35	0.3	0
4	20	0.35	0.4	0
4	20	0.35	0.5	0
4	20	0.35	0.6	0
4	20	0.35	0.7	0
4	20	0.35	0.8	0
4	20	0.35	0.9	0
4	20	0.4	-0.9	46650000
4	20	0.4	-0.8	46650000
4	20	0.4	-0.7	46650000
4	20	0.4	-0.6	46650000
4	20	0.4	-0.5	46650000
4	20	0.4	-0.4	46650000
4	20	0.4	-0.3	46650000
4	20	0.4	-0.2	46650000
4	20	0.4	-0.1	46650000
4	20	0.4	0	30300000
4	20	0.4	0.1	0
4	20	0.4	0.2	0
4	20	0.4	0.3	0
4	20	0.4	0.4	0
4	20	0.4	0.5	0
4	20	0.4	0.6	0
4	20	0.4	0.7	0
4	20	0.4	0.8	0
4	20	0.4	0.9	0
4	20	0.45	-0.9	46662000
4	20	0.45	-0.8	46662000
4	20	0.45	-0.7	46662000
4	20	0.45	-0.6	46662000
4	20	0.45	-0.5	46662000
4	20	0.45	-0.4	46662000
4	20	0.45	-0.3	46662000
4	20	0.45	-0.2	46662000
4	20	0.45	-0.1	46662000
4	20	0.45	0	30300000
4	20	0.45	0.1	0
4	20	0.45	0.2	0
4	20	0.45	0.3	0
4	20	0.45	0.4	0
4	20	0.45	0.5	0
4	20	0.45	0.6	0
4	20	0.45	0.7	0
4	20	0.45	0.8	0
4	20	0.45	0.9	0
4	20	0.5	-0.9	46606000
4	20	0.5	-0.8	46606000
4	20	0.5	-0.7	46606000
4	20	0.5	-0.6	46606000
4	20	0.5	-0.5	46606000
4	20	0.5	-0.4	46606000
4	20	0.5	-0.3	46606000
4	20	0.5	-0.2	46606000
4	20	0.5	-0.1	46606000
4	20	0.5	0	30300000
4	20	0.5	0.1	0
4	20	0.5	0.2	0
4	20	0.5	0.3	0
4	20	0.5	0.4	0
4	20	0.5	0.5	0
4	20	0.5	0.6	0
4	20	0.5	0.7	0
4	20	0.5	0.8	0
4	20	0.5	0.9	0
4	10	0.1	-0.9	45976000
4	10	0.1	-0.8	45976000
4	10	0.1	-0.7	45976000
4	10	0.1	-0.6	45976000
4	10	0.1	-0.5	45976000
4	10	0.1	-0.4	45976000
4	10	0.1	-0.3	45976000
4	10	0.1	-0.2	45976000
4	10	0.1	-0.1	45976000
4	10	0.1	0	39092000
4	10	0.1	0.1	0
4	10	0.1	0.2	0
4	10	0.1	0.3	0
4	10	0.1	0.4	0
4	10	0.1	0.5	0
4	10	0.1	0.6	0
4	10	0.1	0.7	0
4	10	0.1	0.8	0
4	10	0.1	0.9	0
4	10	0.15	-0.9	45976000
4	10	0.15	-0.8	45976000
4	10	0.15	-0.7	45976000
4	10	0.15	-0.6	45976000
4	10	0.15	-0.5	45976000
4	10	0.15	-0.4	45976000
4	10	0.15	-0.3	45976000
4	10	0.15	-0.2	45976000
4	10	0.15	-0.1	45976000
4	10	0.15	0	39092000
4	10	0.15	0.1	0
4	10	0.15	0.2	0
4	10	0.15	0.3	0
4	10	0.15	0.4	0
4	10	0.15	0.5	0
4	10	0.15	0.6	0
4	10	0.15	0.7	0
4	10	0.15	0.8	0
4	10	0.15	0.9	0
4	10	0.2	-0.9	45970000
4	10	0.2	-0.8	45970000
4	10	0.2	-0.7	45970000
4	10	0.2	-0.6	45970000
4	10	0.2	-0.5	45970000
4	10	0.2	-0.4	45970000
4	10	0.2	-0.3	45970000
4	10	0.2	-0.2	45970000
4	10	0.2	-0.1	45970000
4	10	0.2	0	38592000
4	10	0.2	0.1	0
4	10	0.2	0.2	0
4	10	0.2	0.3	0
4	10	0.2	0.4	0
4	10	0.2	0.5	0
4	10	0.2	0.6	0
4	10	0.2	0.7	0
4	10	0.2	0.8	0
4	10	0.2	0.9	0
4	10	0.25	-0.9	45970000
4	10	0.25	-0.8	45970000
4	10	0.25	-0.7	45970000
4	10	0.25	-0.6	45970000
4	10	0.25	-0.5	45970000
4	10	0.25	-0.4	45970000
4	10	0.25	-0.3	45970000
4	10	0.25	-0.2	45970000
4	10	0.25	-0.1	45970000
4	10	0.25	0	38592000
4	10	0.25	0.1	0
4	10	0.25	0.2	0
4	10	0.25	0.3	0
4	10	0.25	0.4	0
4	10	0.25	0.5	0
4	10	0.25	0.6	0
4	10	0.25	0.7	0
4	10	0.25	0.8	0
4	10	0.25	0.9	0
4	10	0.3	-0.9	45970000
4	10	0.3	-0.8	45970000
4	10	0.3	-0.7	45970000
4	10	0.3	-0.6	45970000
4	10	0.3	-0.5	45970000
4	10	0.3	-0.4	45970000
4	10	0.3	-0.3	45970000
4	10	0.3	-0.2	45970000
4	10	0.3	-0.1	45970000
4	10	0.3	0	38592000
4	10	0.3	0.1	0
4	10	0.3	0.2	0
4	10	0.3	0.3	0
4	10	0.3	0.4	0
4	10	0.3	0.5	0
4	10	0.3	0.6	0
4	10	0.3	0.7	0
4	10	0.3	0.8	0
4	10	0.3	0.9	0
4	10	0.35	-0.9	45970000
4	10	0.35	-0.8	45970000
4	10	0.35	-0.7	45970000
4	10	0.35	-0.6	45970000
4	10	0.35	-0.5	45970000
4	10	0.35	-0.4	45970000
4	10	0.35	-0.3	45970000
4	10	0.35	-0.2	45970000
4	10	0.35	-0.1	45970000
4	10	0.35	0	38592000
4	10	0.35	0.1	0
4	10	0.35	0.2	0
4	10	0.35	0.3	0
4	10	0.35	0.4	0
4	10	0.35	0.5	0
4	10	0.35	0.6	0
4	10	0.35	0.7	0
4	10	0.35	0.8	0
4	10	0.35	0.9	0
4	10	0.4	-0.9	45970000
4	10	0.4	-0.8	45970000
4	10	0.4	-0.7	45970000
4	10	0.4	-0.6	45970000
4	10	0.4	-0.5	45970000
4	10	0.4	-0.4	45970000
4	10	0.4	-0.3	45970000
4	10	0.4	-0.2	45970000
4	10	0.4	-0.1	45970000
4	10	0.4	0	38552000
4	10	0.4	0.1	0
4	10	0.4	0.2	0
4	10	0.4	0.3	0
4	10	0.4	0.4	0
4	10	0.4	0.5	0
4	10	0.4	0.6	0
4	10	0.4	0.7	0
4	10	0.4	0.8	0
4	10	0.4	0.9	0
4	10	0.45	-0.9	45970000
4	10	0.45	-0.8	45970000
4	10	0.45	-0.7	45970000
4	10	0.45	-0.6	45970000
4	10	0.45	-0.5	45970000
4	10	0.45	-0.4	45970000
4	10	0.45	-0.3	45970000
4	10	0.45	-0.2	45970000
4	10	0.45	-0.1	45970000
4	10	0.45	0	38552000
4	10	0.45	0.1	0
4	10	0.45	0.2	0
4	10	0.45	0.3	0
4	10	0.45	0.4	0
4	10	0.45	0.5	0
4	10	0.45	0.6	0
4	10	0.45	0.7	0
4	10	0.45	0.8	0
4	10	0.45	0.9	0
4	10	0.5	-0.9	46074000
4	10	0.5	-0.8	46074000
4	10	0.5	-0.7	46074000
4	10	0.5	-0.6	46074000
4	10	0.5	-0.5	46074000
4	10	0.5	-0.4	46074000
4	10	0.5	-0.3	46074000
4	10	0.5	-0.2	46074000
4	10	0.5	-0.1	46074000
4	10	0.5	0	38642000
4	10	0.5	0.1	0
4	10	0.5	0.2	0
4	10	0.5	0.3	0
4	10	0.5	0.4	0
4	10	0.5	0.5	0
4	10	0.5	0.6	0
4	10	0.5	0.7	0
4	10	0.5	0.8	0
4	10	0.5	0.9	0
6	1000	0.1	-0.9	48442000
6	1000	0.1	-0.8	48442000
6	1000	0.1	-0.7	48442000
6	1000	0.1	-0.6	48442000
6	1000	0.1	-0.5	48442000
6	1000	0.1	-0.4	48442000
6	1000	0.1	-0.3	48442000
6	1000	0.1	-0.2	48442000
6	1000	0.1	-0.1	48442000
6	1000	0.1	0	0
6	1000	0.1	0.1	0
6	1000	0.1	0.2	0
6	1000	0.1	0.3	0
6	1000	0.1	0.4	0
6	1000	0.1	0.5	0
6	1000	0.1	0.6	0
6	1000	0.1	0.7	0
6	1000	0.1	0.8	0
6	1000	0.1	0.9	0
6	1000	0.15	-0.9	48694000
6	1000	0.15	-0.8	48694000
6	1000	0.15	-0.7	48694000
6	1000	0.15	-0.6	48694000
6	1000	0.15	-0.5	48694000
6	1000	0.15	-0.4	48694000
6	1000	0.15	-0.3	48694000
6	1000	0.15	-0.2	48694000
6	1000	0.15	-0.1	48694000
6	1000	0.15	0	0
6	1000	0.15	0.1	0
6	1000	0.15	0.2	0
6	1000	0.15	0.3	0
6	1000	0.15	0.4	0
6	1000	0.15	0.5	0
6	1000	0.15	0.6	0
6	1000	0.15	0.7	0
6	1000	0.15	0.8	0
6	1000	0.15	0.9	0
6	1000	0.2	-0.9	48388000
6	1000	0.2	-0.8	48388000
6	1000	0.2	-0.7	48388000
6	1000	0.2	-0.6	48388000
6	1000	0.2	-0.5	48388000
6	1000	0.2	-0.4	48388000
6	1000	0.2	-0.3	48388000
6	1000	0.2	-0.2	48388000
6	1000	0.2	-0.1	48388000
6	1000	0.2	0	0
6	1000	0.2	0.1	0
6	1000	0.2	0.2	0
6	1000	0.2	0.3	0
6	1000	0.2	0.4	0
6	1000	0.2	0.5	0
6	1000	0.2	0.6	0
6	1000	0.2	0.7	0
6	1000	0.2	0.8	0
6	1000	0.2	0.9	0
6	1000	0.25	-0.9	48864000
6	1000	0.25	-0.8	48864000
6	1000	0.25	-0.7	48864000
6	1000	0.25	-0.6	48864000
6	1000	0.25	-0.5	48864000
6	1000	0.25	-0.4	48864000
6	1000	0.25	-0.3	48864000
6	1000	0.25	-0.2	48864000
6	1000	0.25	-0.1	48864000
6	1000	0.25	0	0
6	1000	0.25	0.1	0
6	1000	0.25	0.2	0
6	1000	0.25	0.3	0
6	1000	0.25	0.4	0
6	1000	0.25	0.5	0
6	1000	0.25	0.6	0
6	1000	0.25	0.7	0
6	1000	0.25	0.8	0
6	1000	0.25	0.9	0
6	1000	0.3	-0.9	47968000
6	1000	0.3	-0.8	47968000
6	1000	0.3	-0.7	47968000
6	1000	0.3	-0.6	47968000
6	1000	0.3	-0.5	47968000
6	1000	0.3	-0.4	47968000
6	1000	0.3	-0.3	47968000
6	1000	0.3	-0.2	47968000
6	1000	0.3	-0.1	47968000
6	1000	0.3	0	0
6	1000	0.3	0.1	0
6	1000	0.3	0.2	0
6	1000	0.3	0.3	0
6	1000	0.3	0.4	0
6	1000	0.3	0.5	0
6	1000	0.3	0.6	0
6	1000	0.3	0.7	0
6	1000	0.3	0.8	0
6	1000	0.3	0.9	0
6	1000	0.35	-0.9	48058000
6	1000	0.35	-0.8	48058000
6	1000	0.35	-0.7	48058000
6	1000	0.35	-0.6	48058000
6	1000	0.35	-0.5	48058000
6	1000	0.35	-0.4	48058000
6	1000	0.35	-0.3	48058000
6	1000	0.35	-0.2	48058000
6	1000	0.35	-0.1	48058000
6	1000	0.35	0	0
6	1000	0.35	0.1	0
6	1000	0.35	0.2	0
6	1000	0.35	0.3	0
6	1000	0.35	0.4	0
6	1000	0.35	0.5	0
6	1000	0.35	0.6	0
6	1000	0.35	0.7	0
6	1000	0.35	0.8	0
6	1000	0.35	0.9	0
6	1000	0.4	-0.9	47456000
6	1000	0.4	-0.8	47456000
6	1000	0.4	-0.7	47456000
6	1000	0.4	-0.6	47456000
6	1000	0.4	-0.5	47456000
6	1000	0.4	-0.4	47456000
6	1000	0.4	-0.3	47456000
6	1000	0.4	-0.2	47456000
6	1000	0.4	-0.1	47456000
6	1000	0.4	0	0
6	1000	0.4	0.1	0
6	1000	0.4	0.2	0
6	1000	0.4	0.3	0
6	1000	0.4	0.4	0
6	1000	0.4	0.5	0
6	1000	0.4	0.6	0
6	1000	0.4	0.7	0
6	1000	0.4	0.8	0
6	1000	0.4	0.9	0
6	1000	0.45	-0.9	48072000
6	1000	0.45	-0.8	48072000
6	1000	0.45	-0.7	48072000
6	1000	0.45	-0.6	48072000
6	1000	0.45	-0.5	48072000
6	1000	0.45	-0.4	48072000
6	1000	0.45	-0.3	48072000
6	1000	0.45	-0.2	48072000
6	1000	0.45	-0.1	48072000
6	1000	0.45	0	0
6	1000	0.45	0.1	0
6	1000	0.45	0.2	0
6	1000	0.45	0.3	0
6	1000	0.45	0.4	0
6	1000	0.45	0.5	0
6	1000	0.45	0.6	0
6	1000	0.45	0.7	0
6	1000	0.45	0.8	0
6	1000	0.45	0.9	0
6	1000	0.5	-0.9	47996000
6	1000	0.5	-0.8	47996000
6	1000	0.5	-0.7	47996000
6	1000	0.5	-0.6	47996000
6	1000	0.5	-0.5	47996000
6	1000	0.5	-0.4	47996000
6	1000	0.5	-0.3	47996000
6	1000	0.5	-0.2	47996000
6	1000	0.5	-0.1	47996000
6	1000	0.5	0	0
6	1000	0.5	0.1	0
6	1000	0.5	0.2	0
6	1000	0.5	0.3	0
6	1000	0.5	0.4	0
6	1000	0.5	0.5	0
6	1000	0.5	0.6	0
6	1000	0.5	0.7	0
6	1000	0.5	0.8	0
6	1000	0.5	0.9	0
6	800	0.1	-0.9	48028000
6	800	0.1	-0.8	48028000
6	800	0.1	-0.7	48028000
6	800	0.1	-0.6	48028000
6	800	0.1	-0.5	48028000
6	800	0.1	-0.4	48028000
6	800	0.1	-0.3	48028000
6	800	0.1	-0.2	48028000
6	800	0.1	-0.1	48028000
6	800	0.1	0	0
6	800	0.1	0.1	0
6	800	0.1	0.2	0
6	800	0.1	0.3	0
6	800	0.1	0.4	0
6	800	0.1	0.5	0
6	800	0.1	0.6	0
6	800	0.1	0.7	0
6	800	0.1	0.8	0
6	800	0.1	0.9	0
6	800	0.15	-0.9	49140000
6	800	0.15	-0.8	49140000
6	800	0.15	-0.7	49140000
6	800	0.15	-0.6	49140000
6	800	0.15	-0.5	49140000
6	800	0.15	-0.4	49140000
6	800	0.15	-0.3	49140000
6	800	0.15	-0.2	49140000
6	800	0.15	-0.1	49140000
6	800	0.15	0	0
6	800	0.15	0.1	0
6	800	0.15	0.2	0
6	800	0.15	0.3	0
6	800	0.15	0.4	0
6	800	0.15	0.5	0
6	800	0.15	0.6	0
6	800	0.15	0.7	0
6	800	0.15	0.8	0
6	800	0.15	0.9	0
6	800	0.2	-0.9	48594000
6	800	0.2	-0.8	48594000
6	800	0.2	-0.7	48594000
6	800	0.2	-0.6	48594000
6	800	0.2	-0.5	48594000
6	800	0.2	-0.4	48594000
6	800	0.2	-0.3	48594000
6	800	0.2	-0.2	48594000
6	800	0.2	-0.1	48594000
6	800	0.2	0	0
6	800	0.2	0.1	0
6	800	0.2	0.2	0
6	800	0.2	0.3	0
6	800	0.2	0.4	0
6	800	0.2	0.5	0
6	800	0.2	0.6	0
6	800	0.2	0.7	0
6	800	0.2	0.8	0
6	800	0.2	0.9	0
6	800	0.25	-0.9	48802000
6	800	0.25	-0.8	48802000
6	800	0.25	-0.7	48802000
6	800	0.25	-0.6	48802000
6	800	0.25	-0.5	48802000
6	800	0.25	-0.4	48802000
6	800	0.25	-0.3	48802000
6	800	0.25	-0.2	48802000
6	800	0.25	-0.1	48802000
6	800	0.25	0	0
6	800	0.25	0.1	0
6	800	0.25	0.2	0
6	800	0.25	0.3	0
6	800	0.25	0.4	0
6	800	0.25	0.5	0
6	800	0.25	0.6	0
6	800	0.25	0.7	0
6	800	0.25	0.8	0
6	800	0.25	0.9	0
6	800	0.3	-0.9	49340000
6	800	0.3	-0.8	49340000
6	800	0.3	-0.7	49340000
